"R2-490;CENTRICA ENERGY TRADING, S.A.;SKELAGERVEJ, 1;09000;AALBORG (Dinamarca);Extranjero;;P;DK20293195;29/10/2013;;www.neasenergy.com;"
"R2-491;CONECTA2 ENERGIA, S.L.;AVDA. DE LES CORTS CATALANES, Nº 9-11;08173;SANT CUGAT DEL VALLÈS;Barcelona;900 649 234;P;B66024464;11/11/2013;;;"
"R2-492;TECNOS INGENIEROS OBRA CIVIL, HIDRÁULICA E INSTALACIONES, S.L.L.;C/ FÉLIX PIZCUETA, 6 ENT-1B;46004;VALENCIA;Valencia;800 760 068;P;B97887848;17/12/2013;06/06/2018;www.tecnosingenieros.com;Baja"
"R2-493;ELECTRICA NTRA SRA DE GRACIA SDAD COOP VALENCIANA;AVDA. DE ALICANTE, 30 BAJOS;03410;BIAR;Alicante;900 103 172;P;F03013356;01/01/2014;;www.coopelectricabiar.com;"
"R2-494;ENERGIA NORDICA GAS Y ELECTRICIDAD;C/ SAN PANCRACIO 18;29640;FUENGIROLA;MALAGA;900 80 99 78;P, SB;B90038886;12/12/2013;;;"
"R2-495;INSIGNIA ENERGIA SL;PASEO MILICIAS DE GARACHICO 1, EDIF. HAMILTON OFIC. 26;38002;SANTA CRUZ DE TENERIFE;Tenerife;900 802 145;P, SB, GC, TF, FL, PA, LG, HI;B76615970;26/12/2013;;insigniaenergia.com;"
"R2-496;CORPORACIÓN ALIMENTARIA GUISSONA, S.A.;C/ RAVAL TRASPALAU, 8;25210;GUISSONA;Lérida;900 844 980;P;A25445131;17/12/2013;;;"
"R2-497;PETRONIEVES ENERGIA 1, S.L.;C/ TRES RIERES, S/N NAVE 9 POL. IND. MAGAROLA SUD;08292;ESPARRAGUERA;Barcelona;900 820 005;P, SB, GC, TF, FL, PA, LG, HI;B65940322;09/01/2014;;www.petronievesenergia.com;"
"R2-498;ENERGI DANMARK A/S;HEDEAGER, 5;DK-8200;AARHUS N (Dinamarca);Extranjero;;P;DK17225898;19/03/2013;;www.energidanmark.dk;"
"R2-499;ANOTHER ENERGY OPTION, S.L.;C/ JORGE JUAN, 13;28001;MADRID;Madrid;900 802 173;P, SB, GC, TF, FL, PA, LG, HI, CE;B93267300;02/12/2013;;www.aeoenergia.es;"
"R2-500;SIESTA GREEN ENERGY SL;AVDA. VILLAMARTÍN Nº2 BAJO;03189;ORIHUELA COSTA;Alicante;900 525 566;P;B54737408;08/01/2014;;oleenergy.es;"
"R2-501;CATRALENSE COOP ELECTRICA BENEFICA;C/ SAN EMIGDIO, 2;03158;CATRAL;Alicante;900 101 489;P;F03013349;29/11/2013;;www.cooperativaelectricacatral.es;"
"R2-502;ENERGIA OPERATIVA SL;CTRA. DE BARCELONA 45, LOC. 6;08187;SANTA EULALIA DE RONSANA;Barcelona;900 811 472;P;B66115338;14/01/2014;;www.energiaoperativa.com;"
"R2-503;ENERGEST DE LA CV, S.L.;C/ MARIANO BENLLIURE, 43;46183;LA ELIANA;Valencia;;P;B98437882;09/07/2013;;;"
"R2-504;ENERGÍA EUROPEAS DE COMERCIALIZACIÓN SL;AVDA. TENIENTE MONTESINOS Nº10 4ºD ED. TORRE GODOY;30100;ESPINARDO;Murcia;900 84 42 20;P;B73778516;10/11/2013;;http://ionenergia.es/;"
"R2-505;ADS ENERGY 8.0 SL;C/ TEMPLE, 25;08911;BADALONA;Barcelona;900 834 340;P, SB, GC, TF, FL, PA, LG, HI;B66162421;26/02/2014;;www.ads-energy.com;"
"R2-506;ALDRO ENERGÍA Y SOLUCIONES, S.L.U.;AVDA. DE PALENCIA Nº1 BAJO 1;39300;TORRELAVEGA;Cantabria;Residencial: 900 373 763, PYMEs: 900 373 768;N;B39793294;19/03/2014;;https://aldroenergia.com/;"
"R2-507;EMPRESA MUNICIPAL DE DISTRIBUCIÓ D'ENERGIA ELÈCTRICA DE PONTS, SL;PLAZA PLANELL, 5;25740;PONTS;Lérida;900 834 464;CAT;B25428905;28/02/2014;05/11/2018;;Baja"
"R2-508;SUNAIR ONE ENERGY EVOLUTION S.L;C/ IGNASI IGLESIAS, Nº69 POL. IND. AGRO-REUS;43206;REUS;Tarragona;900 90 61 61;P, ML, SB, GC, TF, FL, PA, LG, HI;B55615009;12/02/2014;05/12/2019;www.sunaironeenergy.es;Baja"
"R2-509;MY ENERGIA ONER S.L;C/ VALLE HERMOSO Nº4;30150;LA ALBERCA;Murcia;900 649 086;P, GC, TF, FL, PA, LG, HI;B73817033;07/04/2014;;https://www.miwenergia.com/;"
"R2-510;SUMINISTROS ENERGÉTICOS SAVING ENERGY, S.L.;C/ ANTONI BELL, 2 3C;08174;SANT CUGAT DEL VALLÈS;Barcelona;900 834 436;P, GC, TF, FL, PA, LG, HI;B66101171;10/04/2014;12/03/2019;www.3e-energea.com;Baja"
"R2-511;COMERCIALIZADORA RIOJANA DE ENERGIA, S.L;AVDA. DE LA RIOJA Nº 8 1º;26001;LOGROÑO;La Rioja;900 649 069;P;B26514471;25/04/2014;17/06/2019;www.crenergia.com;Baja"
"R2-512;AVANZALIA ENERGIA COMERCIALIZADORA SA;C/ PICO MILANO Nº15;28034;MADRID;Madrid;900 142 020;P;A73444242;25/04/2014;;www.avanzaliaenergia.com;"
"R2-513;ENERGY TRADER SOLUTIONS, S.L.;AVDA. DE LORING, MUELLE PONIENTE;03003;ALICANTE;Alicante;900 901 167;P;B54744073;03/04/2014;;www.energytrader.es;"
"R2-514;IM3 ENERGIA SL;J. A. MOGUEL 13 - 4 IZQ.;20600;EIBAR;Guipúzcoa;900 840 847;P, SB;B75106500;24/06/2014;;www.im3energia.com;"
"R2-515;IBERDROLA CLIENTES, S.A.U.;PLAZA EUSKADI Nº5;48009;BILBAO;Vizcaya;900 225 235;N;A95758389;26/05/2014;;www.iberdrola.es;"
"R2-516;IBERDROLA CLIENTES ESPAÑA, S.A.U.;PLAZA EUSKADI Nº5;48009;BILBAO;Vizcaya;;N;A95758371;26/05/2014;;;"
"R2-517;COMERCIALIZADORA ZERO ELECTRUM SOCIEDAD LIMITADA;C/ CLOT, 19 1º - 1ª;17244;CASSÁ DE LA SELVA;Gerona;900 373 211;P;B55161400;05/04/2014;14/05/2016;www.zeroelectrum.com;Baja"
"R2-518;ALDEFE COMERCIALIZADORA DE ENERGIA, S.L;C/ RIOS ROSAS Nº2 1ºD;28003;MADRID;Madrid;900 103 602;P;B86787900;30/05/2014;;www.aldefe.org;"
"R2-519;NEMON INTELLIGENCE IN BUSINESS, S.L.;POLIGONO INDUSTRIAL A7 PARCELA 1 NAVE 1;43791;ASCÓ;Tarragona;900 818 510;P;B55522023;05/06/2014;;consumidores.nemon2ib.com;"
"R2-520;ELEVA UNO COMERCIALIZADORA, S.L;CALLE ESCULTOR JOSE CAPUZ Nº1 PUERTA 2;46023;VALENCIA;Valencia;900 103 608;P;B98583115;26/05/2014;;www.elevauno.es;"
"R2-521;IBERELECTRICA COMERCIALIZADORA, SL;C/SEVILLA, 37;41620;MARCHENA;Sevilla;900 649 129;P, SB, GC, TF, FL, PA, LG, HI;B90037243;05/06/2014;;www.iberelectrica.com;"
"R2-522;ENERGIA NARANJA SL;C/ ROSELLO 277 PRINCIPAL-1;08008;BARCELONA;Barcelona;900 80 94 05;P;B66156126;26/05/2014;19/05/2021;www.energianaranja.es;Baja"
"R2-523;ENELUZ 2025, S.L.;C/ Marques de Villamagna , 3, Planta 5;28001;MADRID;Madrid;900 834 996;P, FL, GC, HI, LG, PA, TF, SB, CE, ME;B19505049;02/06/2014;;www.eneluz.es;"
"R2-524;TELEFÓNICA SOLUCIONES DE INFORMÁTICA Y COMUNICACIONES DE ESPAÑA, S.A.U;RONDA DE LA COMUNICACIÓN, S/N DISTRITO C. ED. NORTE 2;28050;MADRID;Madrid;900 101 847;N;A78053147;27/06/2014;;www.movistar.es/grandes-empresas/soluciones/gestion-energetica-integral?;"
"R2-525;DAIMUZ ENERGIA SOCIEDAD LIMITADA;BULEVAR EL EJIDO Nº218 BL. 3 P 7º;04700;EL EJIDO;Almeria;900 101 614;P, ML;B04787024;11/07/2014;;www.eresenergia.com;"
"R2-526;ADIXA SERVEIS ENERGETICS DE CATALUNYA, S.L;C/ FERROCARRIL 2, 3º 1ª;08395;SANT POL DE MAR;Barcelona;900 834 406;P;B66141565;22/05/2014;11/11/2016;www.asec.adixa.net;Baja"
"R2-527;ELECNOVA SIGLO XXI SL;C/ ALHAKEN II Nº3, 1ºA;14008;CORDOBA;Córdoba;900 373 136;P;B14988125;05/09/2014;;www.elecnova.es;"
"R2-528;LEDESMA ENERGIA S.L;C/ PRINCIPE DE ASTURIAS, 22 BAJO C;28221;MAJADAHONDA;Madrid;900 525 241;P;B86855962;20/09/2014;05/10/2016;www.ledesmaenergia.com;Baja"
"R2-529;MULTIENERGIA VERDE, S.L.;CALLE FRANCISCO VITORIA 9;50008;ZARAGOZA;Zaragoza;900 73 00 20;P, ML, CE;B99406944;04/06/2014;;www.multienergia.es;"
"R2-530;ENERGÍA CEUTA XXI COMERCIALIZADORA DE REFERENCIA S.A.;C/ BETRIZ DE SILVA, 2;51001;CEUTA;Ceuta;900 103 306;CE;A51031920;15/09/2014;;www.energiaceutaxxi.com;"
"R2-531;COMERCIALIZACION ELECTRICA CATALANA SL;C/ INDUSTRIA, 137;08025;BARCELONA;Barcelona;900 83 44 13;P;B65960551;16/10/2014;;www.comercialelectricacatalana.com;"
"R2-532;TERAMELCOR SL;C/ COMANDANTE AVIADOR JOAQUIN GARCIA MORATO, Nº5;52006;MELILLA;Melilla;800 007 943;ML;B52031168;01/11/2014;;www.teramelcor.es;"
"R2-533;LUCI MUNDI ENERGÍA, SL;C/ SAN VICENTE Nº8  PISO 2º PUERTA 2ª;46780;OLIVA;Valencia;900 10 36 70;P, SB, GC, TF, FL, PA, LG, HI;B98618614;12/08/2014;08/05/2016;www.lucimundi.com;Baja"
"R2-534;ESTRATEGIAS ELÉCTRICAS INTEGRALES, S.A.;C/ MAYOR, Nº 76, 1ºA;12180;CABANES;Castellón;900 205 025;P, SB, GC, TF, FL, PA, LG, HI;A12890422;11/09/2014;;oppidumenergia.com;"
"R2-535;ADETEC INGENIERÍA S.L;C/ GAONA 18 2º CENTRO;02001;ALBACETE;Albacete;900 670 681;P;B02553311;10/10/2014;17/10/2016;www.adetecingenieria.es;Baja"
"R2-536;GLOBAL BIOSFERA PROTEC S.L;AVENIDA ERREKALDE Nº33 3 PLANTA;20018;DONOSTIA-SAN SEBASTIAN;Guipúzcoa;900 834 492;P;B75035592;01/10/2014;;www.globalbiosfera.com;"
"R2-537;INICIATIVA E. NOVA SOCIEDAD LIMITADA;LUGAR DE CACHONS 37 - OZA;15886;TEO;La Coruña;900 834 473;P;B70412473;20/10/2014;;www.enova-energia.com;"
"R2-538;THE ENERGY HOUSE GROUP, S.L;GRAN VIA CARLOS III, 98 ED. TRADE NORTE, 3º 3ª;08028;BARCELONA;Barcelona;900 494 362;P;B65510646;13/11/2014;;www.energyhouse-group.com;"
"R2-539;JORGE ENERGY SL;AVDA. ACADEMIA GENERAL MILITAR 52;50015;ZARAGOZA;Zaragoza;900 101 496;P;B99192312;29/09/2014;07/06/2019;www.jorgesl.com;Baja"
"R2-540;COMERCIALIZADOR DE REFERENCIA ENERGÉTICO, S.L.U.;C/ CAPITÁN HAYA 1, PLANTA 3ª SUR (ED. EUROCENTRO);28020;MADRID;Madrid;900 814 023;N;B86986684;09/07/2014;;www.corenergetico.es/es/;"
"R2-541;HEFAMECOM, S.A.;CARRETERA DE ABANILLA, KM. 158;30140;SANTOMERA;Murcia;900 906 989;P;A73027930;28/07/2014;;www.hefamecom.es;"
"R2-542;ENERGÍA COLECTIVA, S.L.;DON JUAN DE AUSTRIA 28, 4;46002;VALENCIA;Valencia;900 525 660;P, GC, TF, FL, PA, LG, HI, SB;B98670003;28/10/2014;;www.lucera.es;"
"R2-543;ENERXIA GALEGA MAIS SLU;VILAR, 7 SAN COSME;27790;BARREIROS;Lugo;900 373 371;P, GC, TF, FL, PA, LG, HI, SB;B27266279;25/11/2014;;www.enerxiagalegamais.es;"
"R2-544;TRAILSTONE GMBH;HARDENBERGSTR. 27;10623;BERLIN (Alemania);Extranjero;;P, INT FR;DE289523572;17/04/2014;12/02/2021;www.trailstonegroup.com;Baja"
"R2-545;ROFEICA ENERGIA, S.A;C/ COPERNIC, S/N POL.INDUSTRIAL PLANS D' ARAU;08787;LA POBLA DE CLARAMUNT;Barcelona;900 101 346;P, SB, GC, TF, FL, PA, LG, HI;A61621843;02/10/2014;;www.vatnova.com;"
"R2-546;SERVIGAS S XXI SA;C/ FELIPE SANCLEMENTE Nº18, PPAL. IZDA.;50001;ZARAGOZA;Zaragoza;900 102 045;P, SB;A99262610;10/12/2014;;www.gashogar.info;"
"R2-547;SUNAIR ONE HOME S.L;C/ IGNASI IGLESIAS Nº39 P.I. AGRO-REUS;43206;REUS;Tarragona;900 10 11 92;N;B55641708;30/12/2014;;www.sunaironeenergy.es;"
"R2-548;HORECA ENERGIA SL;c/Gamoral nº 25;28031;MADRID;Madrid;900 84 41 41;P;B87034617;21/01/2015;;www.horecaenergia.es;"
"R2-549;ASERVAL ENERGÍA, SL;PLAZA ALQUERÍA NOVA, 16-10;46950;XIRIVELLA;Valencia;900 831 136;P;B98625080;10/12/2014;11/11/2016;www.aserval.es;Baja"
"R2-550;ENERPLUS ENERGIA, S.A.;CARRETERA NACIONAL 331,  KM 82,6;14900;LUCENA;Córdoba;900 102 073;N;A56005903;05/12/2014;;www.enerplusenergia.es;"
"R2-551;NOBE SOLUCIONES Y ENERGÍA, S.L.;C/ HIDRÓGENO, 11;47012;VALLADOLID;Valladolid;900 525 662;P;B47732334;06/02/2015;;www.nobe.es;"
"R2-552;MI ELECTRICA S.L;C/ MARCELIANO ISABAL, 3-B 3ºF;50004;ZARAGOZA;Zaragoza;900 103 689;P;B99425191;03/02/2015;;www.mielectrica.com;"
"R2-553;ELEVA 2 COMERCIALIZADORA, S.L;AVDA. MANOTERAS 46 BIS 2ª PLANTA;28050;MADRID;Madrid;900 828 550;P, GC, TF, FL, PA, LG, HI;B98670763;06/02/2015;;www.elevados.es;"
"R2-554;ENERGYSAVE PROJECTS S.L;AVDA. LEONARDO DA VINCI 8 EDIF. ALAJA, 3ª PLANTA OFICINA 235;28906;GETAFE;Madrid;800 009 008;P, FL, GC, HI, LG, PA, TF, SB, CE, ML;B87152286;17/02/2015;;www.energysaveprojects.com;"
"R2-555;LOOP ELECTRICIDAD Y GAS, S.L;C/ CARDENAL MARCELO SPÍNOLA, 8, 1º DERECHA;28023;MADRID;Madrid;900 525 241;P;B87095543;28/10/2016;;www.ledesmaenergia.com;"
"R2-556;AYLUZ COMERCIALIZADORA ELECTRICA S.L;C/ VILLA COHETE 4 ÁTICO C;30850;TOTANA;Murcia;800 760 072;P;B73852972;05/03/2015;;www.ayluz.com;"
"R2-557;A-DOS ENERGÍA SL;AVENIDA DE NAVARRA, 14;08911;BADALONA;Barcelona;800 007 680;P, SB, GC, TF, FL, PA, LG, HI;B25687401;17/02/2015;03/10/2018;www.a2energia.com;Baja"
"R2-558;ALTERNA OPERADOR INTEGRAL, S.L;Jose Echegaray 1;28232;Las Rozas de Madrid;Madrid;900 525 274;P, SB, GC, TF, FL, PA, LG, HI, CE, ML;B87075982;12/02/2015;;www.flipenergia.com;"
"R2-559;INGENIERÍA Y COMERCIALIZACIÓN DEL GAS S.A;C/ RUIZ ZORRILLA Nº2 PISO 3;12001;CASTELLÓN;Castellón;900 102 352;P;A73137788;27/02/2015;;www.incogas.com;"
"R2-560;COX ENERGÍA COMERCIALIZADORA ESPAÑA S.L.U.;C/ VELAZQUEZ Nº4 - 1º;28001;MADRID;Madrid;900 555 800;N;B87166435;12/03/2015;;www.coxenergy.es;"
"R2-561;ELYGAS POWER S.L;C/ GUILLEM DE CASTRO, 9 5ª;46007;VALENCIA;Valencia;900 90 73 70;P, SB, GC, TF, FL, PA, LG, HI;B98683378;17/03/2015;30/04/2021;www.elygas.es;Baja"
"R2-562;INSERIMOS ENERGÍA, S.L;C/ ARAGÓN Nº22;36206;VIGO;Pontevedra;900 802 429;P;B27779818;10/03/2015;26/10/2019;www.inserimos.com;Baja"
"R2-563;PULSAR SERVICIOS ENERGÉTICOS, S.L.;C/ REAL, 43;41920;SAN JUAN DE AZNALFARACHE;Sevilla;900 100 031;P;B91794941;04/02/2015;;www.pulsar-energy.com;"
"R2-564;ENERGETICA BAYGO,SL;AVDA. DE JEREZ, 21, PLANTA 1 EDIF. BAYORT;41013;SEVILLA;Sevilla;900 49 47 68;P;B91597278;18/03/2015;11/06/2018;www.energeticabaygo.com;Baja"
"R2-565;PEPEENERGY, S.L.;AVDA. DE LA VEGA, 15;28108;ALCOBENDAS;Madrid;900 622 800;P, SB, GC, TF, FL, PA, LG, HI;B87047064;03/02/2015;;www.pepeenergy.com;"
"R2-566;RENEWABLE VENTURES SLU;C/ EDGAR NEVILLE, 6;28020;MADRID;Madrid;900 820 832;P, SB;B87161543;10/03/2015;;www.ecovatios.com;"
"R2-567;GAOLANIA SERVICIOS SL;C/ ISABEL DE VILLENA 31, PISO 1, PUERTA 11;46011;VALENCIA;Valencia;900 535 689;P, SB, GC, TF, FL, PA, LG, HI;B98717457;24/04/2015;;www.ganaenergia.com;"
"R2-568;ACCION ENERGIA COMERCIALIZADORA SL;C/ SIERRA DE ALMIJARA Nº4;29730;RINCÓN DE LA VICTORIA;Málaga;900 52 52 31;P;B93358513;17/04/2015;;www.accionenergia.es;"
"R2-569;ENERGÍA LIBRE COMERCIALIZADORA, S.L.;C/ SAN BERNARDO, 15;41018;SEVILLA;Sevilla;900 900 496;N;B90137316;12/05/2015;;www.enerli.es;"
"R2-570;ELECTRICA DIRECTA ENERGIA SL;CTRA. DE CARDONA 66-68 ENTLO.;08242;MANRESA;Barcelona;900 494 871;P;B63841597;20/03/2015;06/10/2017;www.electricadirecta.com;Baja"
"R2-571;ALNAIR ENERGÍA, S.L;C/ CRUZ ROJA, 5, 16;46900;TORRENT;Valencia;900 52 56 77;P, SB;B98719503;14/04/2015;04/11/2016;www.alnairenergia.com;Baja"
"R2-572;ELECTIAPLUS COMERCIALIZADORA DE ENERGIA S.L.U;C/ CUERNAVACA, 43 POL. IND.  SAN LUIS;29006;MÁLAGA;Málaga;800 808 208;P;B19556299;07/05/2015;;https://www.electiaplus.es/;"
"R2-573;ELECTROROUTE ENERGY TRADING LIMITED;MARKET HOUSE, MARKET SQUARE, LETTERKENNY, CO. DONEGAL, F92 C92T;F92 C92T;DUBLIN (Irlanda);Extranjero;;P;IE9783448U;25/05/2015;;www.electroroute.com;"
"R2-574;APELES ELECTRICIDAD, SL;C/ LAURA GROTE DE LA PUERTA, 8, 10;38110;SANTA CRUZ DE TENERIFE;Tenerife;900 273 537;P, GC, TF, FL, PA, LG, HI;B76654771;10/04/2015;26/10/2019;www.thinklight.info;Baja"
"R2-575;NOBLE CLEAN FUELS LIMITED;33 CAVENDISH SQUARE;;London (Reino Unido);Extranjero;;P;GB799162671;17/04/2015;;www.thisisnoble.com;"
"R2-576;V3J INGENIERIA Y SERVICIOS, S.L;C/ MARQUÉS DE DOS AGUAS, 7, 1;46002;VALENCIA;Valencia;800 808 292;P, SB;B96599006;11/06/2015;;www.v3jingenieria.com;"
"R2-577;SUMINISTRADORA ELECTRICA VIENTOS ALISIOS DE LANZAROTE SL;C/ GINÉS DE CASTRO Y ÁLVAREZ, 12 PISO 3;35500;ARRECIFE;Las Palmas;900 924 884;P, GC, TF, FL, PA, LG, HI;B76200070;25/03/2015;26/10/2019;www.enekaenergia.com;Baja"
"R2-578;ABOUTWHITE SL;AVDA. LAS AMERICAS 4, NAVE AD;28823;COSLADA;Madrid;900 494 861;P;B87177408;20/05/2015;;www.aboutwhite.es;"
"R2-579;ADEINNOVA ENERGIA S.L;C/ CASTELLOT, 21;25730;ARTESA DE SEGRE;Lérida;900 80 22 54;P, SB, GC, TF, FL, PA, LG, HI;B25794207;06/07/2015;;www.energia.adeinnova.com;"
"R2-580;BETA RENOWABLE GROUP SA;AVENIDA JARDIN BOTÁNICO, 1345 EDIFICIO INTRA 1 OF. 5;33203;GIJON;Asturias;900 830 600;P;A33985540;14/07/2015;26/10/2019;www.bgroup.es/pages/23-energia;Baja"
"R2-581;PROT ENERGIA COMERCIALIZACION, S.L;PLAZA SOLER I CARBONELL, 38, 2ºB;08800;VILANOVA I LA GELTRÚ;Barcelona;900 802 435;P, SB, GC, TF, FL, PA, LG, HI;B66477993;28/07/2015;;www.protenergia.com;"
"R2-582;NOSA ENERXIA SCG;RUA PEDRAL 36, BARBEITOS;36619;VILAGARCÍA DE AROUSA;Pontevedra;900 831 165;P;F94090792;16/02/2015;;www.nosaenerxia.com/es;"
"R2-583;FOX ENERGÍA S.A;AVDA. ALCALDE LORENZO CARBONELL Nº18;03007;ALICANTE;Alicante;900 83 49 44;P, SB, GC, TF, FL, PA, LG, HI;A54855093;02/07/2015;;www.foxenergia.com;"
"R2-584;AQUI ENERGIA;C/ PRÒSPER DE BOFARULL, 5;43202;REUS;Tarragona;900 494 105;P;B55639637;22/05/2015;;www.aquienergia.com;"
"R2-585;SOLAR EUROPE ANDALUCIA S.L;PASEO DEL VIOLÓN 25  LOCAL 8/9;18006;GRANADA;Granada;900 804 538;P;B18831842;02/07/2015;31/03/2018;www.solareurope.es;Baja"
"R2-586;LUVON ENERGÍA, S.L.;CALLE PABLO FREIRE, 10 BJ;28918;LEGANÉS;MADRID;900 827 253;P;B93400836;13/09/2018;;www.luvon.es;"
"R2-587;ELEGRAND ENERGIA SL;AVDA. DE LA PAZ Nº2;19200;AZUQUECA DE HENARES;Guadalajara;900 834 431;P;B19300334;17/07/2015;26/10/2019;www.elegrandenergia.com;;Baja"
"R2-588;ENERGIKA ENERGIA S.L;C/ TOPACIO, 2 NAVE 6-G;47012;VALLADOLID;Valladolid;900 49 41 60;P;B47737705;09/07/2015;03/06/2018;www.energikaenergia.com;Baja"
"R2-589;PREMIUM NUEVA ENERGIA SL;CALLE GÓMEZ NÚÑEZ Nº 2 PLANTA 3;24402;PONFERRADA;LEON;900 272 115;P;B66527201;31/07/2015;;www.premiumenergia.com;"
"R2-590;EXPORT INNOVATION GROUP, S.L.;C/ POMPEU FABRA, 13-2º DESPACHO 10;08242;MANRESA;Barcelona;900 701 183;P;B66286634;31/07/2015;11/09/2017;www.teranova.es;Baja"
"R2-591;UNIC GLOBAL-LOGISTICS, S.L.;C/ POMPEU FABRA, 13-2º DESPACHO 10;08242;MANRESA;Barcelona;900 701 184;P;B66277138;31/07/2015;11/09/2017;www.wattspormenos.com;Baja"
"R2-592;ELECTRICA DE GUIXES ENERGIA, SL;PLAÇA DEL MERCAT, 2;08261;CARDONA;Barcelona;900 101 605;P, GC, TF, FL, PA, LG, HI, SB;B25780800;30/07/2015;;www.electricaguixes.com;"
"R2-593;TRADE UNIVERSAL ENERGY, S.A.;RAMBLA CATALUNYA, 91-93;08008;BARCELONA;Barcelona;900 920 099;P, SB, GC, TF, FL, PA, LG, HI;A66531013;06/08/2015;;www.universal-energia.com;"
"R2-594;RONDA OESTE ENERGÍA, S.L;C/ JOSÉ ABASCAL, 44, 1º;28003;MADRID;Madrid;900 701 013;P;B37500238;03/08/2015;;www.rondaoesteenergia.com;"
"R2-595;EMASP SOCIEDAD COOPERATIVA;C/ EMILIO ARRIETA, 14 5ºC;31002;PAMPLONA;Navarra;900 83 44 56;P;F71235311;31/08/2015;;www.emasp.org;"
"R2-596;LUZDEAQUI, S.A.;C/ SANTANDER, Nº11, 1º OFICINA Nº2;09006;BURGOS;Burgos;;P;A09516717;17/09/2015;03/02/2016;www.luzdeaqui.com;Baja"
"R2-597;ENSTROGA, S.L.;VIA ALEMANIA 13, 1ºIZDA Nº5;07003;PALMA;Islas Baleares;900 670 012;P, SB, GC, TF, FL, PA, LG, HI;B57903825;23/10/2015;;www.enstroga.es;"
"R2-598;CEMOI ELECTRICITE S.L;C/ ARIBAU, 168-170 1º- 1ª;08036;BARCELONA;Barcelona;900 804 536;P;B66319138;15/07/2015;30/05/2019;www.cemoielectricite.com;Baja"
"R2-599;CATGAS ENERGIA SA;AVENIDA GENERALITAT, 5 PLANTA 3;08922;SANTA COLOMA DE GRAMENET;Barcelona;900 494 308;P, SB;A61293387;28/09/2015;;www.catgas.cat;"
"R2-600;GESTIONA ENERGIA, COMERCIALIZADORA ENERGETICA SL;C/ PROVENZA, 242 ENT 3;08008;BARCELONA;Barcelona;900 831 904;P;B66552068;29/10/2015;11/09/2017;www.gestionaenergia.net;Baja"
"R2-601;NEOELECTRA ENERGÍA, S.L.U.;C/ DEL MONTE ESQUINZA Nº36 BAJO B;28010;MADRID;Madrid;900 102 613;P, GC, TF, LZ, PA, LG, HI;B25512641;28/09/2015;;www.neoelectra.es/index.php/es/servicios/neoelectra-energia;"
"R2-602;OPTIMUS COMERCIALIZADORA ENERGETICA S.L;AVDA. DE GRANADA 29 1º PLANTA OFICINA B;23003;JAÉN;Jaen;900 90 77 07;P;B23749757;28/11/2015;31/03/2017;www.optimusenergia.com;Baja"
"R2-603;GEO ALTERNATIVA S.L.;C/ ANTONIO MAURA 18, 2ºB;28014;MADRID;Madrid;900 831 656;N;B87382644;05/02/2016;;www.mipodo.com;"
"R2-604;DRK ENERGY, S.L;CALLE GENOVA 25 1ª PLANTA;28004;MADRID;Madrid;900 90 13 36;P, SB, GC, TF, FL, PA, LG, HI;B86863610;29/12/2015;;www.drkenergia.es;"
"R2-605;PHOTON GESTION, S.L.;AVDA. DANIEL GIL, 24, ENTRESUELO;46870;ONTINYENT;Valencia;800 808 235;P;B19595677;12/01/2016;;www.ohmia.es;"
"R2-606;COMERCIALIZADORA DE ENERGÍA BENUZA  Y BAÑESA, SL;C/ TORAL,15;24380;PUENTE DOMINGO FLOREZ;León;900 494 319;P;B24675811;09/02/2016;;www.coebb.es;"
"R2-607;REYSE ENERGIA SL;AV. TIRSO DE MOLINA Nº14 BAJO;46009;VALENCIA;VALENCIA;900 103 493;P;B98762107;22/12/2015;;www.reyse-energia.com;"
"R2-608;NABALIA ENERGIA 2000 S.A;PLAZA URQUINAONA, 7;08010;BARCELONA;Barcelona;900 831 671;P, SB, GC, TF, FL, PA, LG, HI;A66585191;18/01/2016;;www.nabaliaenergia.com;"
"R2-609;ELURENERGIA VERDE SL;AV. RAMON Y CAJAL, 11;02005;ALBACETE;Albacete;900 831 669;P;B02571909;05/11/2015;21/11/2020;www.elurenergiaverde.es;Baja"
"R2-610;INTEGRACION EUROPEA DE ENERGIA NORTE, SL;C/ ALAMEDA DE LAS LLANAS 23, LOCAL DCHA;48910;SESTAO;Bizkaia;800 808 208;P;B95783924;24/12/2015;26/03/2018;www.integraenergia.es;Baja"
"R2-611;MOSCOSO ENERGIA SL;AVDA DO CONCELLO  21;36830;A LAMA;Pontevedra;900 494 659;P;B94130911;18/02/2016;;www.moscosoenergia.com;"
"R2-612;ASAL DE ENERGIA, S.L;AVENIDA A RUA 2 1ªpl;06200;ALMENDRALEJO;Badajoz;900 102 953;P;B06688568;01/03/2016;;www.asaldeenergia.es;"
"R2-613;SOLABRIA, S.COOP.;C/ CASTILLA 19. ESCALERA A, PLANTA 2, PUERTA H;39009;SANTANDER;Cantabria;900 494150;P;F39781794;11/04/2016;;www.solabria.es;"
"R2-614;IGNIS ENERGÍA S.L;C/ CARDENAL MARCELO SPÍNOLA 8 1º D;28016;MADRID;Madrid;900 525 534;P;B87290805;12/01/2016;;ignis.es;"
"R2-615;GIGABUSINESS, S.L;C/ PABLO IGLESIAS 7, 1º IZDA;02640;ALMANSA;Albacete;900 101 310;P, SB, GC, TF, FL, PA, LG, HI;B98722200;03/03/2016;28/03/2019;www.versoenergia.com;Baja"
